,date,days,fishname,fishnum,fishnum-avg,fishsize,people,temp
377,2019-06-09,,コノシロ,289,0.3873994638069705,25～28 cm,746,23
378,2019-06-09,,シマダイ,1,0.0013404825737265416,31  cm,746,23
379,2019-06-09,,シロギス,65,0.0871313672922252,10～20 cm,746,23
380,2019-06-09,,スズキ,1,0.0013404825737265416,89  cm,746,23
381,2019-06-09,,セイゴ,7,0.00938337801608579,23～38 cm,746,23
382,2019-06-09,,タコ,159,0.2131367292225201,None,746,23
383,2019-06-09,,タチウオ,1,0.0013404825737265416,75  cm,746,23
384,2019-06-09,,ハゼ,6,0.00804289544235925,10～12 cm,746,23
385,2019-06-09,,フグ,17,0.022788203753351208,15～25 cm,746,23
386,2019-06-09,,ベラ,8,0.010723860589812333,15～20 cm,746,23
387,2019-06-09,,メゴチ,1,0.0013404825737265416,15  cm,746,23
388,2019-06-09,,メジナ,11,0.014745308310991957,20～27 cm,746,23
389,2019-06-09,,メバル,5,0.006702412868632708,15～25 cm,746,23
390,2019-06-08,,アジ,219,0.39177101967799643,15～25 cm,559,23
391,2019-06-08,,アナゴ,14,0.025044722719141325,25～56 cm,559,23
392,2019-06-08,,イシモチ,35,0.0626118067978533,23～31 cm,559,23
393,2019-06-08,,イワシ,24,0.04293381037567084,8～10 cm,559,23
394,2019-06-08,,ウミタナゴ,22,0.03935599284436494,16～20 cm,559,23
395,2019-06-08,,カサゴ,131,0.23434704830053668,15～26 cm,559,23
396,2019-06-08,,カレイ,5,0.008944543828264758,27～33 cm,559,23
397,2019-06-08,,ギンポ,1,0.0017889087656529517,20  cm,559,23
398,2019-06-08,,クロダイ,3,0.005366726296958855,45～51 cm,559,23
399,2019-06-08,,コショウダイ,3,0.005366726296958855,25  cm,559,23
400,2019-06-08,,コノシロ,204,0.36493738819320215,20～30 cm,559,23
401,2019-06-08,,サクラマス,1,0.0017889087656529517,44  cm,559,23
402,2019-06-08,,サバ,1,0.0017889087656529517,24  cm,559,23
403,2019-06-08,,シマダイ,4,0.007155635062611807,30～32 cm,559,23
404,2019-06-08,,シリヤケイカ,1,0.0017889087656529517,None,559,23
405,2019-06-08,,シロギス,127,0.22719141323792486,12～23 cm,559,23
406,2019-06-08,,セイゴ,19,0.03398926654740608,23～30 cm,559,23
407,2019-06-08,,タコ,139,0.24865831842576028,None,559,23
408,2019-06-08,,タチウオ,2,0.0035778175313059034,50～60 cm,559,23
409,2019-06-08,,ドンコ,2,0.0035778175313059034,18  cm,559,23
410,2019-06-08,,ハゼ,12,0.02146690518783542,6～8 cm,559,23
411,2019-06-08,,ホウボウ,1,0.0017889087656529517,22  cm,559,23
412,2019-06-08,,フグ,14,0.025044722719141325,15～25 cm,559,23
413,2019-06-08,,ベラ,9,0.016100178890876567,15～17 cm,559,23
414,2019-06-08,,メゴチ,2,0.0035778175313059034,10  cm,559,23
415,2019-06-08,,メジナ,20,0.03577817531305903,26～28 cm,559,23
416,2019-06-08,,メバル,4,0.007155635062611807,16～21 cm,559,23
417,2019-06-08,,マダイ,1,0.0017889087656529517,24  cm,559,23
418,2019-06-06,,アオハタ,1,0.0027100271002710027,37  cm,369,21
419,2019-06-06,,アジ,70,0.1897018970189702,18～34 cm,369,21
420,2019-06-06,,アナゴ,4,0.01084010840108401,30～50 cm,369,21
421,2019-06-06,,イシモチ,5,0.013550135501355014,20～30 cm,369,21
422,2019-06-06,,イワシ,223,0.6043360433604336,8～12 cm,369,21
423,2019-06-06,,ウミタナゴ,13,0.03523035230352303,15～20 cm,369,21
424,2019-06-06,,カサゴ,39,0.10569105691056911,15～28 cm,369,21
425,2019-06-06,,カレイ,3,0.008130081300813009,20～35 cm,369,21
426,2019-06-06,,カワハギ,5,0.013550135501355014,15～23 cm,369,21
427,2019-06-06,,クロダイ,5,0.013550135501355014,30～49 cm,369,21
428,2019-06-06,,コショウダイ,7,0.018970189701897018,24～25 cm,369,21
429,2019-06-06,,コノシロ,84,0.22764227642276422,25～30 cm,369,21
430,2019-06-06,,サバ,2,0.005420054200542005,25～38 cm,369,21
431,2019-06-06,,サクラマス,1,0.0027100271002710027,47  cm,369,21
432,2019-06-06,,シマダイ,1,0.0027100271002710027,25  cm,369,21
433,2019-06-06,,シロギス,105,0.2845528455284553,12～25 cm,369,21
434,2019-06-06,,セイゴ,29,0.07859078590785908,20～38 cm,369,21
435,2019-06-06,,タコ,110,0.2981029810298103,None,369,21
436,2019-06-06,,ハゼ,12,0.032520325203252036,8～10 cm,369,21
437,2019-06-06,,フグ,19,0.051490514905149054,13～30 cm,369,21
438,2019-06-06,,マゴチ,1,0.0027100271002710027,42  cm,369,21
439,2019-06-06,,マダイ,2,0.005420054200542005,22～41 cm,369,21
440,2019-06-06,,トラギス,3,0.008130081300813009,12～13 cm,369,21
441,2019-06-06,,メゴチ,12,0.032520325203252036,8～12 cm,369,21
442,2019-06-06,,メジナ,6,0.016260162601626018,20～31 cm,369,21
443,2019-06-06,,メバル,6,0.016260162601626018,16～18 cm,369,21
444,2019-06-05,,アジ,33,0.08108108108108109,18～25 cm,407,21
445,2019-06-05,,アナゴ,7,0.0171990171990172,25～40 cm,407,21
446,2019-06-05,,イイダコ,3,0.007371007371007371,None,407,21
447,2019-06-05,,イシモチ,3,0.007371007371007371,29～31 cm,407,21
448,2019-06-05,,イワシ,34,0.08353808353808354,8～12 cm,407,21
449,2019-06-05,,ウミタナゴ,12,0.029484029484029485,15～20 cm,407,21
450,2019-06-05,,カサゴ,46,0.11302211302211303,15～20 cm,407,21
451,2019-06-05,,カレイ,2,0.004914004914004914,25～26 cm,407,21
452,2019-06-05,,カワハギ,5,0.012285012285012284,19～25 cm,407,21
453,2019-06-05,,ギンポ,1,0.002457002457002457,18  cm,407,21
454,2019-06-05,,クロダイ,9,0.022113022113022112,43～51 cm,407,21
455,2019-06-05,,コショウダイ,8,0.019656019656019656,20～25 cm,407,21
456,2019-06-05,,コノシロ,143,0.35135135135135137,20～30 cm,407,21
457,2019-06-05,,サクラマス,1,0.002457002457002457,44  cm,407,21
458,2019-06-05,,サバ,4,0.009828009828009828,35～40 cm,407,21
459,2019-06-05,,シマダイ,12,0.029484029484029485,25～36 cm,407,21
460,2019-06-05,,シリヤケイカ,7,0.0171990171990172,None,407,21
461,2019-06-05,,シロギス,66,0.16216216216216217,12～23 cm,407,21
462,2019-06-05,,フッコ,2,0.004914004914004914,40～50 cm,407,21
463,2019-06-05,,セイゴ,12,0.029484029484029485,23～39 cm,407,21
464,2019-06-05,,タコ,129,0.31695331695331697,None,407,21
465,2019-06-05,,ハゼ,10,0.02457002457002457,8～12 cm,407,21
466,2019-06-05,,ヒイカ,1,0.002457002457002457,None,407,21
467,2019-06-05,,フグ,32,0.07862407862407862,15～25 cm,407,21
468,2019-06-05,,ベラ,7,0.0171990171990172,15～20 cm,407,21
469,2019-06-05,,マゴチ,1,0.002457002457002457,35  cm,407,21
470,2019-06-05,,メゴチ,6,0.014742014742014743,10～11 cm,407,21
471,2019-06-05,,メジナ,3,0.007371007371007371,20～30 cm,407,21
472,2019-06-05,,メバル,3,0.007371007371007371,15～17 cm,407,21
473,2019-06-05,,モンゴウイカ,1,0.002457002457002457,None,407,21
474,2019-06-04,,アジ,129,0.2471264367816092,18～23 cm,522,22
475,2019-06-04,,アナゴ,3,0.005747126436781609,30～32 cm,522,22
476,2019-06-04,,イシモチ,12,0.022988505747126436,25～33 cm,522,22
477,2019-06-04,,イワシ,0,0.0,10～12 cm,522,22
478,2019-06-04,,ウミタナゴ,13,0.02490421455938697,18～20 cm,522,22
479,2019-06-04,,カマス,1,0.0019157088122605363,40  cm,522,22
480,2019-06-04,,カサゴ,75,0.14367816091954022,16～26 cm,522,22
481,2019-06-04,,カレイ,2,0.0038314176245210726,18～20 cm,522,22
482,2019-06-04,,カワハギ,6,0.011494252873563218,15～20 cm,522,22
483,2019-06-04,,クロダイ,4,0.007662835249042145,36～48 cm,522,22
484,2019-06-04,,コノシロ,273,0.5229885057471264,20～30 cm,522,22
485,2019-06-04,,サバ,2,0.0038314176245210726,15～18 cm,522,22
486,2019-06-04,,サクラマス,1,0.0019157088122605363,23  cm,522,22
487,2019-06-04,,シリヤケイカ,11,0.0210727969348659,None,522,22
488,2019-06-04,,シロギス,72,0.13793103448275862,12～20 cm,522,22
489,2019-06-04,,セイゴ,32,0.06130268199233716,26～32 cm,522,22
490,2019-06-04,,タチウオ,3,0.005747126436781609,50～60 cm,522,22
491,2019-06-04,,タコ,133,0.2547892720306513,None,522,22
492,2019-06-04,,ハゼ,3,0.005747126436781609,8～10 cm,522,22
493,2019-06-04,,ヒラメ,1,0.0019157088122605363,30  cm,522,22
494,2019-06-04,,ヒイカ,1,0.0019157088122605363,None,522,22
495,2019-06-04,,フグ,14,0.02681992337164751,10～22 cm,522,22
496,2019-06-04,,ベラ,2,0.0038314176245210726,18～21 cm,522,22
497,2019-06-04,,メジナ,2,0.0038314176245210726,20～27 cm,522,22
498,2019-06-04,,メバル,3,0.005747126436781609,16～18 cm,522,22
499,2019-06-03,,アジ,117,0.1723122238586156,18～27 cm,679,22
500,2019-06-03,,アナゴ,9,0.013254786450662739,3～47 cm,679,22
501,2019-06-03,,イイダコ,1,0.0014727540500736377,None,679,22
502,2019-06-03,,イシモチ,24,0.035346097201767304,20～33 cm,679,22
503,2019-06-03,,イワシ,0,0.0,8～15 cm,679,22
504,2019-06-03,,ウミタナゴ,17,0.025036818851251842,15～20 cm,679,22
505,2019-06-03,,エゾイソアイナメ,2,0.0029455081001472753,20  cm,679,22
506,2019-06-03,,カサゴ,77,0.1134020618556701,15～23 cm,679,22
507,2019-06-03,,カレイ,1,0.0014727540500736377,25  cm,679,22
508,2019-06-03,,カワハギ,7,0.010309278350515464,18  cm,679,22
509,2019-06-03,,クロダイ,1,0.0014727540500736377,40  cm,679,22
510,2019-06-03,,コノシロ,287,0.422680412371134,25～30 cm,679,22
511,2019-06-03,,サバ,2,0.0029455081001472753,32  cm,679,22
512,2019-06-03,,シロギス,76,0.11192930780559647,12～23 cm,679,22
513,2019-06-03,,フッコ,1,0.0014727540500736377,53  cm,679,22
514,2019-06-03,,セイゴ,36,0.053019145802650956,20～30 cm,679,22
515,2019-06-03,,タコ,153,0.22533136966126657,None,679,22
516,2019-06-03,,ハゼ,12,0.017673048600883652,8～15 cm,679,22
517,2019-06-03,,ヒイカ,1,0.0014727540500736377,None,679,22
518,2019-06-03,,フグ,9,0.013254786450662739,10～20 cm,679,22
519,2019-06-03,,マダイ,1,0.0014727540500736377,23  cm,679,22
520,2019-06-03,,メジナ,6,0.008836524300441826,23～28 cm,679,22
521,2019-06-03,,メバル,10,0.014727540500736377,16～21 cm,679,22
522,2019-06-02,,アジ,165,0.16683518705763398,15～30 cm,989,22
523,2019-06-02,,アナゴ,14,0.014155712841253791,25～45 cm,989,22
524,2019-06-02,,イイダコ,5,0.005055611729019211,None,989,22
525,2019-06-02,,イシモチ,23,0.023255813953488372,23～31 cm,989,22
526,2019-06-02,,イワシ,0,0.0,8～12 cm,989,22
527,2019-06-02,,ウミタナゴ,21,0.021233569261880688,18～24 cm,989,22
528,2019-06-02,,カサゴ,97,0.0980788675429727,15～25 cm,989,22
529,2019-06-02,,カレイ,2,0.0020222446916076846,25～30 cm,989,22
530,2019-06-02,,カワハギ,1,0.0010111223458038423,18  cm,989,22
531,2019-06-02,,ギンポ,2,0.0020222446916076846,15～18 cm,989,22
532,2019-06-02,,クロダイ,3,0.003033367037411527,35～47 cm,989,22
533,2019-06-02,,コノシロ,215,0.21739130434782608,25～33 cm,989,22
534,2019-06-02,,サバ,3,0.003033367037411527,35～38 cm,989,22
535,2019-06-02,,シマダイ,4,0.004044489383215369,26～33 cm,989,22
536,2019-06-02,,シリヤケイカ,3,0.003033367037411527,None,989,22
537,2019-06-02,,セイゴ,14,0.014155712841253791,25～37 cm,989,22
538,2019-06-02,,タコ,81,0.08190091001011122,None,989,22
539,2019-06-02,,ハゼ,8,0.008088978766430738,10～18 cm,989,22
540,2019-06-02,,ヒラメ,1,0.0010111223458038423,37  cm,989,22
541,2019-06-02,,フグ,6,0.006066734074823054,16～35 cm,989,22
542,2019-06-02,,ベラ,5,0.005055611729019211,17～20 cm,989,22
543,2019-06-02,,マダイ,1,0.0010111223458038423,25  cm,989,22
544,2019-06-02,,メゴチ,7,0.007077856420626896,8～10 cm,989,22
545,2019-06-02,,メジナ,15,0.015166835187057633,20～25 cm,989,22
546,2019-06-02,,メバル,21,0.021233569261880688,15～21 cm,989,22
547,2019-06-02,,ソイ,1,0.0010111223458038423,15  cm,989,22
548,2019-06-01,,アジ,89,0.09600862998921252,15～22 cm,927,21
549,2019-06-01,,アナゴ,15,0.016181229773462782,28～50 cm,927,21
550,2019-06-01,,イシモチ,7,0.007551240560949299,24～30 cm,927,21
551,2019-06-01,,イワシ,0,0.0,10～12 cm,927,21
552,2019-06-01,,ウミタナゴ,17,0.018338727076591153,15～21 cm,927,21
553,2019-06-01,,カサゴ,120,0.12944983818770225,15～23 cm,927,21
554,2019-06-01,,カワハギ,3,0.003236245954692557,15～20 cm,927,21
555,2019-06-01,,クロダイ,2,0.002157497303128371,40～48 cm,927,21
556,2019-06-01,,コショウダイ,1,0.0010787486515641855,23  cm,927,21
557,2019-06-01,,コノシロ,134,0.14455231930960086,25～30 cm,927,21
558,2019-06-01,,サバ,6,0.006472491909385114,30～40 cm,927,21
559,2019-06-01,,サヨリ,1,0.0010787486515641855,30  cm,927,21
560,2019-06-01,,シマダイ,1,0.0010787486515641855,29  cm,927,21
561,2019-06-01,,シャコ,2,0.002157497303128371,8～12 cm,927,21
562,2019-06-01,,シリヤケイカ,12,0.012944983818770227,None,927,21
563,2019-06-01,,シロギス,144,0.1553398058252427,10～23 cm,927,21
564,2019-06-01,,セイゴ,9,0.009708737864077669,25～35 cm,927,21
565,2019-06-01,,タコ,59,0.06364617044228695,None,927,21
566,2019-06-01,,ハゼ,12,0.012944983818770227,8～15 cm,927,21
567,2019-06-01,,ヒイラギ,1,0.0010787486515641855,10  cm,927,21
568,2019-06-01,,ヒラメ,1,0.0010787486515641855,36  cm,927,21
569,2019-06-01,,フグ,17,0.018338727076591153,15～25 cm,927,21
570,2019-06-01,,ベラ,4,0.004314994606256742,8～15 cm,927,21
571,2019-06-01,,マダイ,1,0.0010787486515641855,25  cm,927,21
572,2019-06-01,,メゴチ,4,0.004314994606256742,8～12 cm,927,21
573,2019-06-01,,メジナ,11,0.011866235167206042,20～35 cm,927,21
574,2019-06-01,,メバル,9,0.009708737864077669,15～20 cm,927,21
575,2019-05-31,,アジ,399,1.146551724137931,18～25 cm,348,21
576,2019-05-31,,アイナメ,1,0.0028735632183908046,33  cm,348,21
577,2019-05-31,,アナゴ,7,0.020114942528735632,30～40 cm,348,21
578,2019-05-31,,イイダコ,1,0.0028735632183908046,None,348,21
579,2019-05-31,,イシモチ,10,0.028735632183908046,20～30 cm,348,21
580,2019-05-31,,イワシ,0,0.0,10～12 cm,348,21
581,2019-05-31,,ウミタナゴ,30,0.08620689655172414,16～20 cm,348,21
582,2019-05-31,,カサゴ,32,0.09195402298850575,16～25 cm,348,21
583,2019-05-31,,カレイ,2,0.005747126436781609,20～26 cm,348,21
584,2019-05-31,,クロダイ,12,0.034482758620689655,39～47 cm,348,21
585,2019-05-31,,コショウダイ,1,0.0028735632183908046,20  cm,348,21
586,2019-05-31,,コノシロ,68,0.19540229885057472,25～30 cm,348,21
587,2019-05-31,,シロギス,181,0.5201149425287356,15～22 cm,348,21
588,2019-05-31,,シマイサキ,1,0.0028735632183908046,20  cm,348,21
589,2019-05-31,,シマダイ,2,0.005747126436781609,28～33 cm,348,21
590,2019-05-31,,シリヤケイカ,3,0.008620689655172414,None,348,21
591,2019-05-31,,セイゴ,35,0.10057471264367816,20～32 cm,348,21
592,2019-05-31,,タコ,69,0.19827586206896552,None,348,21
593,2019-05-31,,ハゼ,1,0.0028735632183908046,15  cm,348,21
594,2019-05-31,,ヒラメ,1,0.0028735632183908046,36  cm,348,21
595,2019-05-31,,フグ,4,0.011494252873563218,25～30 cm,348,21
596,2019-05-31,,ベラ,1,0.0028735632183908046,16  cm,348,21
597,2019-05-31,,メジナ,19,0.05459770114942529,22～30 cm,348,21
598,2019-05-31,,メバル,1,0.0028735632183908046,20  cm,348,21
599,2019-05-31,,マダイ,2,0.005747126436781609,24～30 cm,348,21
600,2019-05-30,,アジ,260,0.6824146981627297,18～30 cm,381,21
601,2019-05-30,,アナゴ,2,0.005249343832020997,30～40 cm,381,21
602,2019-05-30,,イイダコ,1,0.0026246719160104987,None,381,21
603,2019-05-30,,イシモチ,13,0.03412073490813648,23～29 cm,381,21
604,2019-05-30,,イワシ,0,0.0,10～12 cm,381,21
605,2019-05-30,,ウミタナゴ,8,0.02099737532808399,18～20 cm,381,21
606,2019-05-30,,沖メバル,1,0.0026246719160104987,32  cm,381,21
607,2019-05-30,,カサゴ,71,0.18635170603674542,15～24 cm,381,21
608,2019-05-30,,カレイ,2,0.005249343832020997,20～25 cm,381,21
609,2019-05-30,,カワハギ,1,0.0026246719160104987,20  cm,381,21
610,2019-05-30,,クロダイ,9,0.023622047244094488,37～46 cm,381,21
611,2019-05-30,,コノシロ,153,0.4015748031496063,25～30 cm,381,21
612,2019-05-30,,サバ,1,0.0026246719160104987,37  cm,381,21
613,2019-05-30,,シマダイ,3,0.007874015748031496,28～36 cm,381,21
614,2019-05-30,,シリヤケイカ,4,0.010498687664041995,None,381,21
615,2019-05-30,,シロギス,100,0.26246719160104987,12～25 cm,381,21
616,2019-05-30,,フッコ,1,0.0026246719160104987,40  cm,381,21
617,2019-05-30,,セイゴ,26,0.06824146981627296,25～31 cm,381,21
618,2019-05-30,,タコ,124,0.32545931758530183,None,381,21
619,2019-05-30,,タチウオ,1,0.0026246719160104987,92  cm,381,21
620,2019-05-30,,フグ,4,0.010498687664041995,10～30 cm,381,21
621,2019-05-30,,ベラ,1,0.0026246719160104987,15  cm,381,21
622,2019-05-30,,メゴチ,2,0.005249343832020997,8～10 cm,381,21
623,2019-05-30,,メジナ,12,0.031496062992125984,22～30 cm,381,21
624,2019-05-30,,メバル,3,0.007874015748031496,15～20 cm,381,21
625,2019-05-30,,マダイ,1,0.0026246719160104987,23  cm,381,21
626,2019-05-30,,ワカシ,1,0.0026246719160104987,20  cm,381,21
627,2019-05-29,,アジ,131,0.46953405017921146,18～22 cm,279,18
628,2019-05-29,,アナゴ,2,0.007168458781362007,35～45 cm,279,18
629,2019-05-29,,イイダコ,6,0.021505376344086023,None,279,18
630,2019-05-29,,イシモチ,3,0.010752688172043012,23～30 cm,279,18
631,2019-05-29,,イワシ,109,0.3906810035842294,10～12 cm,279,18
632,2019-05-29,,ウミタナゴ,4,0.014336917562724014,20  cm,279,18
633,2019-05-29,,エゾイソアイナメ,1,0.0035842293906810036,20  cm,279,18
634,2019-05-29,,カサゴ,25,0.08960573476702509,15～20 cm,279,18
635,2019-05-29,,カワハギ,3,0.010752688172043012,18～20 cm,279,18
636,2019-05-29,,クロダイ,7,0.025089605734767026,34～50 cm,279,18
637,2019-05-29,,コノシロ,324,1.1612903225806452,25～32 cm,279,18
638,2019-05-29,,サバ,1,0.0035842293906810036,29  cm,279,18
639,2019-05-29,,シリヤケイカ,3,0.010752688172043012,None,279,18
640,2019-05-29,,シロギス,33,0.11827956989247312,10～20 cm,279,18
641,2019-05-29,,フッコ,4,0.014336917562724014,50～55 cm,279,18
642,2019-05-29,,セイゴ,8,0.02867383512544803,25～30 cm,279,18
643,2019-05-29,,タコ,52,0.1863799283154122,None,279,18
644,2019-05-29,,タチウオ,1,0.0035842293906810036,59  cm,279,18
645,2019-05-29,,ハゼ,1,0.0035842293906810036,10  cm,279,18
646,2019-05-29,,フグ,4,0.014336917562724014,20～30 cm,279,18
647,2019-05-29,,ベラ,1,0.0035842293906810036,20  cm,279,18
648,2019-05-29,,マダイ,1,0.0035842293906810036,25  cm,279,18
649,2019-05-29,,メジナ,5,0.017921146953405017,26～28 cm,279,18
650,2019-05-29,,メバル,1,0.0035842293906810036,18  cm,279,18
651,2019-05-27,,アジ,303,0.3443181818181818,18～25 cm,880,21
652,2019-05-27,,アナゴ,2,0.0022727272727272726,35～40 cm,880,21
653,2019-05-27,,イイダコ,3,0.003409090909090909,None,880,21
654,2019-05-27,,イシモチ,1,0.0011363636363636363,32  cm,880,21
655,2019-05-27,,イワシ,0,0.0,10～14 cm,880,21
656,2019-05-27,,ウミタナゴ,8,0.00909090909090909,15～20 cm,880,21
657,2019-05-27,,カサゴ,106,0.12045454545454545,15～25 cm,880,21
658,2019-05-27,,カレイ,2,0.0022727272727272726,30～31 cm,880,21
659,2019-05-27,,カワハギ,1,0.0011363636363636363,15  cm,880,21
660,2019-05-27,,クロダイ,7,0.007954545454545454,35～49 cm,880,21
661,2019-05-27,,コノシロ,259,0.2943181818181818,20～30 cm,880,21
662,2019-05-27,,サッパ,12,0.013636363636363636,10～13 cm,880,21
663,2019-05-27,,サバ,2,0.0022727272727272726,28～30 cm,880,21
664,2019-05-27,,シマダイ,1,0.0011363636363636363,20  cm,880,21
665,2019-05-27,,シリヤケイカ,2,0.0022727272727272726,None,880,21
666,2019-05-27,,シロギス,61,0.06931818181818182,13～17 cm,880,21
667,2019-05-27,,セイゴ,37,0.042045454545454546,25～37 cm,880,21
